gpio,timestamp
23,1543233709203.81
23,1543234821142.4258
24,1543239030995.2715
24,1543239124969.6494
23,1543240194412.6863
23,1543241108865.8257
24,1543243624080.4553
24,1543244153428.3833
24,1543244811649.6191
23,1543245681083.635
23,1543247221175.8535
23,1543247665015.3508
24,1543250226187.0159
24,1543251611092.0889
23,1543252282621.524
24,1543254420694.8328
23,1543255200449.4148
24,1543259257501.9868
23,1543259532722.867
23,1543261365216.2778
23,1543262574143.9084
23,1543263026669.149
23,1543264179678.2988
23,1543264483549.6416
24,1543265745310.623
23,1543267287109.78
24,1543267583479.0447
24,1543269747995.5217
24,1543269834661.1125
23,1543272218054.6816
23,1543273257272.059
24,1543275061549.652
22,1543277320259.511
23,1543278072478.1792
24,1543282722313.2861
23,1543283920441.653
24,1543284128276.5261
24,1543286114420.5596
23,1543288342505.0815
22,1543288942933.9314
23,1543291703942.6387
23,1543293690754.0217
22,1543295219447.758
22,1543295833090.4238
24,1543297150830.608
23,1543298091364.5027
22,1543298871458.312
22,1543299739936.3813
23,1543301103032.8115
23,1543302677354.0269
22,1543304502666.3108
23,1543304622114.8044
23,1543304714140.008
22,1543305449195.8406
24,1543305793407.661
23,1543306134247.9822
24,1543306230903.335
24,1543306597508.0347
23,1543310493252.485
24,1543310742993.6199
22,1543310982068.6475
23,1543314490545.6187
23,1543314669740.484
22,1543314749703.0256
23,1543315704870.4192
24,1543316047350.0928
22,1543317366144.6777
23,1543319937686.066
22,1543320847757.9575
23,1543321333254.7634
22,1543322105195.1074
22,1543322611905.3362
23,1543322926383.9436
23,1543323149498.4163
24,1543324462272.697
22,1543326367682.9856
24,1543326493000.8276
23,1543327056425.8186
23,1543328044513.395
24,1543328087206.5786
22,1543328682655.9207
24,1543329614976.6545
23,1543330715224.9001
22,1543330884547.6985
24,1543330977665.703
23,1543331350076.9087
22,1543331566802.3784
23,1543336437597.682
24,1543336564302.9702
24,1543338708306.2153
23,1543338876889.9756
22,1543340045652.6528
23,1543341954560.88
23,1543342265558.8623
22,1543344860244.2456
23,1543345439693.5146
24,1543345894200.3235
23,1543345942281.6626
23,1543347409963.0923
23,1543348977362.42
22,1543350208050.2751
24,1543350763482.7292
24,1543351231040.6807
24,1543351240929.2185
22,1543351720665.3293
23,1543351921511.409
23,1543351996262.3882
24,1543353902322.5586
24,1543354755645.6357
22,1543356102210.6157
23,1543356393967.6143
23,1543359719396.9253
22,1543360670760.7407
22,1543361998028.2964
22,1543363553131.8667
23,1543365186865.409
23,1543366513945.623
23,1543366608152.0212
23,1543367370326.1094
22,1543369497928.484
22,1543369850487.6023
23,1543369966954.415
22,1543371104907.1475
23,1543372168577.3713
23,1543372861128.9963
23,1543373499086.6719
24,1543375744051.6445
23,1543376318426.1272
23,1543377024681.1704
22,1543378422576.2954
22,1543378463155.2207
24,1543379881746.802
22,1543380916214.2856
24,1543380961142.231
23,1543381321207.0115
24,1543382370835.9934
23,1543383924483.5217
23,1543383950254.2437
24,1543385585572.1084
24,1543387245510.564
24,1543387750182.6775
24,1543388705642.7588
24,1543389059357.9194
23,1543389348845.4023
23,1543390078804.269
23,1543390628581.7874
23,1543391048883.0146
22,1543391164539.996
22,1543395245301.9285
23,1543395565287.3447
24,1543395565287.3154
24,1543396786750.0125
23,1543397181896.891
23,1543397474146.1855
24,1543398073881.3086
22,1543399045940.7795
23,1543399125197.427
22,1543399568248.466
24,1543400139778.247
22,1543402465300.1628
24,1543403545674.955
22,1543403785133.371
24,1543405606172.6746
23,1543406446711.2349
24,1543407226098.9915
23,1543407413944.7598
23,1543409011585.134
22,1543409165653.6514
22,1543409714172.961
22,1543412120397.7588
23,1543413577337.8447
23,1543413871579.2046
24,1543413891846.4458
23,1543414256213.6116
23,1543414926827.1667
23,1543416297256.037
22,1543417344814.729
23,1543417344814.7014
22,1543417752798.2522
24,1543418439566.5684
23,1543419253504.6895
23,1543421043885.833
24,1543424017995.8687
24,1543424294665.4556
24,1543424496752.9404
22,1543427898446.1912
22,1543428736345.8416
22,1543429514802.6672
23,1543429538449.6194
22,1543429580997.4534
24,1543429960819.402
24,1543430046541.0024
23,1543430220382.3357
23,1543431097655.9812
22,1543433325432.7139
23,1543433330847.6194
24,1543433480718.796
24,1543433749202.484
23,1543434137697.2651
23,1543435032776.9048
22,1543436300792.1248
24,1543436537049.5076
24,1543437591959.692
24,1543438208207.8306
22,1543438775457.3132
22,1543438799299.338
23,1543439915247.6594
22,1543441071264.7944
22,1543441549337.6238
23,1543443643845.6223
24,1543444356633.822
23,1543444410731.4717
23,1543444740569.96
24,1543446186377.9514
22,1543446464008.7258
22,1543446776893.2136
24,1543453212489.879
24,1543454692359.6165
23,1543455118528.501
24,1543455525823.4465
22,1543456112797.2922
23,1543456112797.2656
24,1543456547065.7256
23,1543456980095.1726
22,1543457825891.6377
23,1543457920785.5554
22,1543458199691.7415
24,1543458724505.6938
24,1543460382921.755
24,1543461103973.6096
22,1543462433677.2417
24,1543462884811.5168
