gpio,timestamp
22,1547032162866.263
22,1547032163001.0427
22,1547032163476.8677
22,1547032163610.9546
22,1547032163615.6946
22,1547032163658.3093
22,1547032163927.9963
22,1547032163997.5208
22,1547032164172.73
24,1547032190985.4065
24,1547032191016.5098
24,1547032191086.3616
24,1547032191086.8442
24,1547032191182.2603
24,1547032191458.432
24,1547032191578.7444
24,1547032191673.8118
24,1547032191986.4778
24,1547032192016.4114
24,1547032192188.255
24,1547032192200.32
24,1547032192234.3179
24,1547032192284.2146
24,1547032192395.1997
22,1547032192867.2153
24,1547032192944.379
24,1547032192965.1318
24,1547032193213.2551
22,1547032193326.4978
22,1547032193351.709
24,1547032193419.622
24,1547032193624.67
22,1547032193693.6208
22,1547032193701.0671
24,1547032194097.3105
22,1547032194253.6387
22,1547032194353.3093
22,1547032194554.2898
24,1547032194664.9304
22,1547032194725.0896
24,1547032194732.8584
22,1547032194949.0576
24,1547032195033.8008
22,1547032195156.2642
22,1547032195206.786
24,1547032195341.766
22,1547032195557.212
22,1547032195829.7888
24,1547032196111.3984
24,1547032196158.0874
24,1547032196159.0537
24,1547032196517.7358
22,1547032196610.2805
24,1547032196678.934
22,1547032196681.02
22,1547032196697.2046
22,1547032196878.406
22,1547032196946.6365
22,1547032197210.7976
24,1547032197263.6665
24,1547032197526.8494
24,1547032197815.631
24,1547032198032.238
24,1547032198123.1714
24,1547032198130.7468
22,1547032198270.5234
24,1547032198410.8303
24,1547032198477.014
22,1547032198713.1023
24,1547032199005.5212
24,1547032199164.2974
22,1547032199340.963
24,1547032199373.38
24,1547032199490.7703
22,1547032199515.4155
24,1547032199566.693
22,1547032199810.0945
22,1547032199913.0198
22,1547032199982.2732
24,1547032200061.2266
22,1547032200134.284
22,1547032200351.0942
24,1547032200422.6438
22,1547032200461.2625
24,1547032200533.2478
22,1547032200581.651
24,1547032200774.238
24,1547032200892.0984
22,1547032200956.305
24,1547032201011.4226
24,1547032201330.2388
22,1547032201361.2334
24,1547032201372.3389
24,1547032201373.345
22,1547032201440.0417
24,1547032201505.3203
24,1547032201550.1206
24,1547032201566.1707
23,1547032201575.9158
23,1547032201709.9983
23,1547032201775.148
22,1547032201797.2883
22,1547032201860.8752
23,1547032201887.781
24,1547032202073.9822
22,1547032202147.9949
24,1547032202236.8232
24,1547032202333.7942
23,1547032202589.4
22,1547032202759.924
22,1547032202828.9824
22,1547032202890.336
23,1547032203116.8289
24,1547032203486.1042
24,1547032203502.505
22,1547032203762.993
24,1547032203776.969
23,1547032203778.128
24,1547032203846.7131
23,1547032203888.6018
23,1547032203909.984
24,1547032203965.6848
23,1547032204006.3962
24,1547032204076.9985
23,1547032204183.7183
23,1547032204250.2104
24,1547032204403.568
23,1547032204416.7495
23,1547032204443.419
24,1547032204520.0046
23,1547032204596.294
24,1547032204667.186
22,1547032204806.734
24,1547032204847.119
22,1547032205561.0425
22,1547032205682.5225
24,1547032205776.1333
22,1547032205796.6082
24,1547032205930.9553
24,1547032206094.2217
22,1547032206097.9934
22,1547032206288.7095
22,1547032206408.7598
24,1547032206427.3135
24,1547032206704.1826
22,1547032206797.0713
24,1547032206821.5955
22,1547032206839.2756
24,1547032206978.376
24,1547032207057.3984
24,1547032207385.652
22,1547032207638.9766
22,1547032207670.0156
24,1547032207688.2961
22,1547032207744.7134
22,1547032207843.2483
22,1547032207983.0898
24,1547032208045.4731
24,1547032208164.3992
22,1547032208387.8591
22,1547032208415.022
24,1547032208455.856
24,1547032208515.2383
22,1547032208585.8286
24,1547032209037.1206
24,1547032209898.2205
22,1547032209980.9917
24,1547032209982.5364
22,1547032210010.103
24,1547032210144.6162
22,1547032210329.5764
22,1547032210558.0107
24,1547032210565.7722
22,1547032210619.3
22,1547032210655.176
24,1547032210931.7827
24,1547032210944.3572
22,1547032210958.2976
24,1547032211156.1707
24,1547032212222.4182
24,1547032212228.4033
24,1547032212232.767
22,1547032212335.9102
22,1547032212573.0317
22,1547032212833.5544
22,1547032212987.9631
22,1547032213067.736
22,1547032213170.7002
22,1547032214065.426
22,1547032215262.3442
22,1547032215621.4177
22,1547032215709.9028
22,1547032215823.2073
22,1547032216112.1382
22,1547032216278.0295
