gpio,timestamp
22,1547031943026.1318
22,1547031943318.7512
22,1547031944359.6812
22,1547031944378.4348
22,1547031944823.8499
22,1547031945262.1072
22,1547031945553.0723
22,1547031965057.7053
22,1547031965133.855
22,1547031965207.949
22,1547031965292.8135
22,1547031965359.0903
22,1547031965570.5493
22,1547031965695.2666
22,1547031965891.2556
22,1547031966256.0283
22,1547031966343.7388
22,1547031966402.427
22,1547031967366.5015
22,1547031967366.7415
22,1547031967367.7163
22,1547031967367.7378
22,1547031967368.042
22,1547031967368.1404
22,1547031967368.1594
22,1547031967368.3027
22,1547031967372.2234
22,1547031967372.9028
22,1547031967373.69
22,1547031967373.693
22,1547031967376.1638
22,1547031967376.1953
22,1547031967380.8577
22,1547031967382.592
22,1547031967382.623
22,1547031967383.4546
22,1547031967629.175
22,1547031967734.289
22,1547031967968.8496
22,1547031968159.0593
